state,date,fips,cases,cases_new,deaths,deaths_new
Washington,2021-06-21,53,449829,659,5881,14
Washington,2021-06-22,53,450253,424,5887,6
Washington,2021-06-23,53,450995,742,5930,43
Washington,2021-06-24,53,451560,565,5939,9
Washington,2021-06-25,53,451980,420,5949,10
Washington,2021-06-26,53,452327,347,5948,0
Washington,2021-06-27,53,452390,63,5948,0
Washington,2021-06-28,53,452960,570,5956,8
Washington,2021-06-29,53,453307,347,5963,7
Washington,2021-06-30,53,453630,323,5984,21
Washington,2021-07-01,53,454087,457,5992,8
Washington,2021-07-02,53,454484,397,5994,2
Washington,2021-07-03,53,454484,0,5994,0
Washington,2021-07-04,53,454484,0,5994,0
Washington,2021-07-05,53,454484,0,5994,0
Washington,2021-07-06,53,455630,1146,6011,17
Washington,2021-07-07,53,456116,486,6027,16
Washington,2021-07-08,53,456643,527,6040,13
Washington,2021-07-09,53,457092,449,6050,10
Washington,2021-07-10,53,457092,0,6050,0
Washington,2021-07-11,53,457092,0,6050,0
Washington,2021-07-12,53,458724,1632,6051,1
Washington,2021-07-13,53,459282,558,6070,19
Washington,2021-07-14,53,460015,733,6076,6
Washington,2021-07-15,53,460730,715,6086,10
Washington,2021-07-16,53,461401,671,6093,7
Washington,2021-07-17,53,461412,11,6093,0
Washington,2021-07-18,53,461412,0,6093,0
Washington,2021-07-19,53,463232,1820,6096,3
Washington,2021-07-20,53,464014,782,6106,10
Washington,2021-07-21,53,464963,949,6112,6
Washington,2021-07-22,53,466437,1474,6114,2
Washington,2021-07-23,53,467489,1052,6124,10
Washington,2021-07-24,53,467489,0,6124,0
Washington,2021-07-25,53,467489,0,6124,0
Washington,2021-07-26,53,470553,3064,6134,10
Washington,2021-07-27,53,471529,976,6141,7
Washington,2021-07-28,53,472867,1338,6143,2
Washington,2021-07-29,53,473676,809,6160,17
Washington,2021-07-30,53,474520,844,6165,5
West Virginia,2020-03-17,54,1,1,0,0
West Virginia,2020-03-18,54,2,1,0,0
West Virginia,2020-03-19,54,5,3,0,0
West Virginia,2020-03-20,54,8,3,0,0
West Virginia,2020-03-21,54,12,4,0,0
West Virginia,2020-03-22,54,16,4,0,0
West Virginia,2020-03-23,54,16,0,0,0
West Virginia,2020-03-24,54,39,23,0,0
West Virginia,2020-03-25,54,51,12,0,0
West Virginia,2020-03-26,54,76,25,0,0
West Virginia,2020-03-27,54,96,20,0,0
West Virginia,2020-03-28,54,113,17,0,0
West Virginia,2020-03-29,54,124,11,1,1
West Virginia,2020-03-30,54,145,21,1,0
West Virginia,2020-03-31,54,162,17,1,0
West Virginia,2020-04-01,54,191,29,2,1
West Virginia,2020-04-02,54,217,26,2,0
West Virginia,2020-04-03,54,242,25,2,0
West Virginia,2020-04-04,54,282,40,2,0
West Virginia,2020-04-05,54,325,43,3,1
West Virginia,2020-04-06,54,347,22,4,1
West Virginia,2020-04-07,54,413,66,4,0
West Virginia,2020-04-08,54,483,70,4,0
West Virginia,2020-04-09,54,524,41,5,1
West Virginia,2020-04-10,54,537,13,5,0
West Virginia,2020-04-11,54,593,56,6,1
West Virginia,2020-04-12,54,615,22,8,2
West Virginia,2020-04-13,54,638,23,9,1
West Virginia,2020-04-14,54,697,59,10,1
West Virginia,2020-04-15,54,725,28,12,2
West Virginia,2020-04-16,54,739,14,13,1
West Virginia,2020-04-17,54,776,37,16,3
West Virginia,2020-04-18,54,825,49,18,2
West Virginia,2020-04-19,54,890,65,20,2
West Virginia,2020-04-20,54,908,18,26,6
West Virginia,2020-04-21,54,929,21,26,0
West Virginia,2020-04-22,54,939,10,29,3
West Virginia,2020-04-23,54,981,42,31,2
West Virginia,2020-04-24,54,1010,29,32,1
West Virginia,2020-04-25,54,1025,15,33,1
West Virginia,2020-04-26,54,1054,29,34,1
West Virginia,2020-04-27,54,1078,24,37,3
West Virginia,2020-04-28,54,1096,18,38,1
West Virginia,2020-04-29,54,1110,14,40,2
West Virginia,2020-04-30,54,1126,16,44,4
West Virginia,2020-05-01,54,1152,26,47,3
West Virginia,2020-05-02,54,1185,33,50,3
West Virginia,2020-05-03,54,1196,11,50,0
West Virginia,2020-05-04,54,1225,29,50,0
West Virginia,2020-05-05,54,1243,18,50,0
West Virginia,2020-05-06,54,1277,34,51,1
West Virginia,2020-05-07,54,1298,21,51,0
West Virginia,2020-05-08,54,1324,26,52,1
West Virginia,2020-05-09,54,1348,24,53,1
West Virginia,2020-05-10,54,1363,15,54,1
West Virginia,2020-05-11,54,1370,7,57,3
West Virginia,2020-05-12,54,1379,9,58,1
West Virginia,2020-05-13,54,1405,26,59,1
West Virginia,2020-05-14,54,1435,30,62,3
West Virginia,2020-05-15,54,1448,13,64,2
West Virginia,2020-05-16,54,1470,22,65,1
West Virginia,2020-05-17,54,1492,22,67,2
West Virginia,2020-05-18,54,1502,10,68,1
West Virginia,2020-05-19,54,1514,12,68,0
West Virginia,2020-05-20,54,1567,53,69,1
West Virginia,2020-05-21,54,1603,36,71,2
West Virginia,2020-05-22,54,1705,102,72,1
West Virginia,2020-05-23,54,1729,24,72,0
West Virginia,2020-05-24,54,1771,42,72,0
West Virginia,2020-05-25,54,1782,11,73,1
West Virginia,2020-05-26,54,1854,72,74,1
West Virginia,2020-05-27,54,1899,45,74,0
West Virginia,2020-05-28,54,1935,36,74,0
West Virginia,2020-05-29,54,1972,37,74,0
West Virginia,2020-05-30,54,1989,17,75,1
West Virginia,2020-05-31,54,2010,21,75,0
West Virginia,2020-06-01,54,2028,18,76,1
West Virginia,2020-06-02,54,2056,28,78,2
West Virginia,2020-06-03,54,2077,21,78,0
West Virginia,2020-06-04,54,2102,25,79,1
West Virginia,2020-06-05,54,2119,17,84,5
West Virginia,2020-06-06,54,2136,17,84,0
West Virginia,2020-06-07,54,2144,8,84,0
West Virginia,2020-06-08,54,2161,17,84,0
West Virginia,2020-06-09,54,2179,18,84,0
West Virginia,2020-06-10,54,2193,14,85,1
West Virginia,2020-06-11,54,2217,24,86,1
West Virginia,2020-06-12,54,2249,32,88,2
West Virginia,2020-06-13,54,2274,25,88,0
West Virginia,2020-06-14,54,2290,16,88,0
West Virginia,2020-06-15,54,2322,32,88,0
West Virginia,2020-06-16,54,2341,19,88,0
West Virginia,2020-06-17,54,2376,35,88,0
West Virginia,2020-06-18,54,2418,42,88,0
West Virginia,2020-06-19,54,2468,50,88,0
West Virginia,2020-06-20,54,2500,32,88,0
West Virginia,2020-06-21,54,2543,43,89,1
West Virginia,2020-06-22,54,2571,28,90,1
West Virginia,2020-06-23,54,2593,22,92,2
West Virginia,2020-06-24,54,2629,36,92,0
West Virginia,2020-06-25,54,2693,64,92,0
West Virginia,2020-06-26,54,2729,36,92,0
West Virginia,2020-06-27,54,2781,52,93,1
West Virginia,2020-06-28,54,2831,50,93,0
West Virginia,2020-06-29,54,2869,38,93,0
West Virginia,2020-06-30,54,2904,35,93,0
West Virginia,2020-07-01,54,2979,75,93,0
West Virginia,2020-07-02,54,3053,74,93,0
West Virginia,2020-07-03,54,3126,73,93,0
West Virginia,2020-07-04,54,3205,79,94,1
West Virginia,2020-07-05,54,3335,130,95,1
West Virginia,2020-07-06,54,3442,107,95,0
West Virginia,2020-07-07,54,3505,63,95,0
West Virginia,2020-07-08,54,3707,202,95,0
West Virginia,2020-07-09,54,3826,119,95,0
West Virginia,2020-07-10,54,3983,157,95,0
West Virginia,2020-07-11,54,4146,163,96,1
West Virginia,2020-07-12,54,4244,98,96,0
West Virginia,2020-07-13,54,4313,69,97,1
West Virginia,2020-07-14,54,4407,94,97,0
West Virginia,2020-07-15,54,4557,150,98,1
West Virginia,2020-07-16,54,4657,100,99,1
West Virginia,2020-07-17,54,4783,126,100,1
West Virginia,2020-07-18,54,4922,139,100,0
West Virginia,2020-07-19,54,5042,120,100,0
West Virginia,2020-07-20,54,5142,100,100,0
West Virginia,2020-07-21,54,5199,57,101,1
West Virginia,2020-07-22,54,5461,262,102,1
West Virginia,2020-07-23,54,5550,89,103,1
West Virginia,2020-07-24,54,5695,145,103,0
West Virginia,2020-07-25,54,5821,126,103,0
West Virginia,2020-07-26,54,5960,139,103,0
West Virginia,2020-07-27,54,6054,94,106,3
West Virginia,2020-07-28,54,6173,119,111,5
West Virginia,2020-07-29,54,6326,153,112,1
West Virginia,2020-07-30,54,6422,96,115,3
West Virginia,2020-07-31,54,6642,220,116,1
West Virginia,2020-08-01,54,6735,93,116,0
West Virginia,2020-08-02,54,6854,119,117,1
West Virginia,2020-08-03,54,6973,119,117,0
West Virginia,2020-08-04,54,7051,78,124,7
West Virginia,2020-08-05,54,7159,108,124,0
West Virginia,2020-08-06,54,7277,118,124,0
West Virginia,2020-08-07,54,7433,156,127,3
West Virginia,2020-08-08,54,7563,130,131,4
West Virginia,2020-08-09,54,7694,131,139,8
West Virginia,2020-08-10,54,7754,60,141,2
West Virginia,2020-08-11,54,7875,121,147,6
West Virginia,2020-08-12,54,8008,133,153,6
West Virginia,2020-08-13,54,8151,143,153,0
West Virginia,2020-08-14,54,8274,123,157,4
West Virginia,2020-08-15,54,8457,183,160,3
West Virginia,2020-08-16,54,8564,107,160,0
West Virginia,2020-08-17,54,8632,68,160,0
West Virginia,2020-08-18,54,8731,99,164,4
West Virginia,2020-08-19,54,8801,70,166,2
West Virginia,2020-08-20,54,8982,181,166,0
West Virginia,2020-08-21,54,9066,84,170,4
West Virginia,2020-08-22,54,9185,119,176,6
West Virginia,2020-08-23,54,9272,87,178,2
West Virginia,2020-08-24,54,9312,40,179,1
West Virginia,2020-08-25,54,9395,83,187,8
West Virginia,2020-08-26,54,9540,145,190,3
West Virginia,2020-08-27,54,9633,93,199,9
West Virginia,2020-08-28,54,9824,191,202,3
West Virginia,2020-08-29,54,9967,143,212,10
West Virginia,2020-08-30,54,10110,143,213,1
West Virginia,2020-08-31,54,10250,140,214,1
West Virginia,2020-09-01,54,10507,257,222,8
West Virginia,2020-09-02,54,10642,135,230,8
West Virginia,2020-09-03,54,10845,203,237,7
West Virginia,2020-09-04,54,11037,192,243,6
West Virginia,2020-09-05,54,11289,252,243,0
West Virginia,2020-09-06,54,11412,123,246,3
West Virginia,2020-09-07,54,11575,163,247,1
West Virginia,2020-09-08,54,11661,86,250,3
West Virginia,2020-09-09,54,11808,147,254,4
West Virginia,2020-09-10,54,12017,209,257,3
West Virginia,2020-09-11,54,12174,157,263,6
West Virginia,2020-09-12,54,12521,347,265,2
West Virginia,2020-09-13,54,12699,178,266,1
West Virginia,2020-09-14,54,12820,121,275,9
West Virginia,2020-09-15,54,12976,156,280,5
West Virginia,2020-09-16,54,13196,220,290,10
West Virginia,2020-09-17,54,13430,234,294,4
West Virginia,2020-09-18,54,13683,253,297,3
West Virginia,2020-09-19,54,13874,191,308,11
West Virginia,2020-09-20,54,14054,180,310,2
West Virginia,2020-09-21,54,14171,117,312,2
West Virginia,2020-09-22,54,14384,213,317,5
West Virginia,2020-09-23,54,14504,120,319,2
West Virginia,2020-09-24,54,14706,202,325,6
West Virginia,2020-09-25,54,14953,247,330,5
West Virginia,2020-09-26,54,15158,205,332,2
West Virginia,2020-09-27,54,15348,190,334,2
West Virginia,2020-09-28,54,15512,164,337,3
West Virginia,2020-09-29,54,15692,180,345,8
West Virginia,2020-09-30,54,15848,156,350,5
West Virginia,2020-10-01,54,16024,176,354,4
West Virginia,2020-10-02,54,16307,283,355,1
West Virginia,2020-10-03,54,16468,161,357,2
West Virginia,2020-10-04,54,16628,160,358,1
West Virginia,2020-10-05,54,16742,114,361,3
West Virginia,2020-10-06,54,16936,194,364,3
West Virginia,2020-10-07,54,17139,203,369,5
West Virginia,2020-10-08,54,17325,186,370,1
West Virginia,2020-10-09,54,17707,382,376,6
West Virginia,2020-10-10,54,17913,206,381,5
West Virginia,2020-10-11,54,18128,215,382,1
West Virginia,2020-10-12,54,18281,153,385,3
West Virginia,2020-10-13,54,18555,274,387,2
West Virginia,2020-10-14,54,18818,263,391,4
West Virginia,2020-10-15,54,19082,264,393,2
West Virginia,2020-10-16,54,19580,498,396,3
West Virginia,2020-10-17,54,19801,221,399,3
West Virginia,2020-10-18,54,20081,280,399,0
West Virginia,2020-10-19,54,20293,212,399,0
West Virginia,2020-10-20,54,20519,226,408,9
West Virginia,2020-10-21,54,20734,215,413,5
West Virginia,2020-10-22,54,21057,323,418,5
West Virginia,2020-10-23,54,21392,335,422,4
West Virginia,2020-10-24,54,21712,320,422,0
West Virginia,2020-10-25,54,21906,194,423,1
West Virginia,2020-10-26,54,22223,317,424,1
West Virginia,2020-10-27,54,22706,483,432,8
West Virginia,2020-10-28,54,23064,358,436,4
West Virginia,2020-10-29,54,23466,402,443,7
West Virginia,2020-10-30,54,23990,524,451,8
West Virginia,2020-10-31,54,24460,470,457,6
West Virginia,2020-11-01,54,24883,423,457,0
West Virginia,2020-11-02,54,25235,352,458,1
West Virginia,2020-11-03,54,25593,358,469,11
West Virginia,2020-11-04,54,25987,394,472,3
West Virginia,2020-11-05,54,26547,560,480,8
West Virginia,2020-11-06,54,27087,540,487,7
West Virginia,2020-11-07,54,27742,655,502,15
West Virginia,2020-11-08,54,28404,662,502,0
West Virginia,2020-11-09,54,28805,401,530,28
West Virginia,2020-11-10,54,29316,511,546,16
West Virginia,2020-11-11,54,30201,885,553,7
West Virginia,2020-11-12,54,30897,696,555,2
West Virginia,2020-11-13,54,31639,742,565,10
West Virginia,2020-11-14,54,32792,1153,574,9
West Virginia,2020-11-15,54,33659,867,582,8
West Virginia,2020-11-16,54,34460,801,585,3
West Virginia,2020-11-17,54,35324,864,598,13
West Virginia,2020-11-18,54,36277,953,612,14
West Virginia,2020-11-19,54,37399,1122,623,11
West Virginia,2020-11-20,54,38480,1081,639,16
West Virginia,2020-11-21,54,39598,1118,658,19
West Virginia,2020-11-22,54,40478,880,662,4
West Virginia,2020-11-23,54,41114,636,667,5
West Virginia,2020-11-24,54,42083,969,682,15
West Virginia,2020-11-25,54,43050,967,695,13
West Virginia,2020-11-26,54,44180,1130,712,17
West Virginia,2020-11-27,54,45046,866,712,0
West Virginia,2020-11-28,54,45845,799,718,6
West Virginia,2020-11-29,54,46997,1152,729,11
West Virginia,2020-11-30,54,47842,845,735,6
West Virginia,2020-12-01,54,48818,976,758,23
West Virginia,2020-12-02,54,49905,1087,778,20
West Virginia,2020-12-03,54,51025,1120,789,11
West Virginia,2020-12-04,54,52172,1147,799,10
West Virginia,2020-12-05,54,53572,1400,829,30
West Virginia,2020-12-06,54,54997,1425,838,9
West Virginia,2020-12-07,54,56128,1131,841,3
West Virginia,2020-12-08,54,57060,932,870,29
West Virginia,2020-12-09,54,58462,1402,901,31
West Virginia,2020-12-10,54,59695,1233,921,20
West Virginia,2020-12-11,54,60637,942,938,17
West Virginia,2020-12-12,54,62151,1514,966,28
West Virginia,2020-12-13,54,63217,1066,968,2
West Virginia,2020-12-14,54,64394,1177,978,10
West Virginia,2020-12-15,54,65708,1314,1012,34
West Virginia,2020-12-16,54,66849,1141,1039,27
West Virginia,2020-12-17,54,68485,1636,1071,32
West Virginia,2020-12-18,54,69751,1266,1091,20
West Virginia,2020-12-19,54,71215,1464,1122,31
West Virginia,2020-12-20,54,72342,1127,1128,6
West Virginia,2020-12-21,54,73337,995,1129,1
West Virginia,2020-12-22,54,74737,1400,1171,42
West Virginia,2020-12-23,54,75936,1199,1194,23
West Virginia,2020-12-24,54,77239,1303,1228,34
West Virginia,2020-12-25,54,78836,1597,1247,19
West Virginia,2020-12-26,54,80177,1341,1253,6
West Virginia,2020-12-27,54,80710,533,1254,1
West Virginia,2020-12-28,54,81436,726,1263,9
West Virginia,2020-12-29,54,82773,1337,1284,21
West Virginia,2020-12-30,54,84225,1452,1318,34
West Virginia,2020-12-31,54,85334,1109,1338,20
West Virginia,2021-01-01,54,87820,2486,1361,23
West Virginia,2021-01-02,54,89327,1507,1373,12
West Virginia,2021-01-03,54,91058,1731,1376,3
West Virginia,2021-01-04,54,91886,828,1396,20
West Virginia,2021-01-05,54,93162,1276,1442,46
West Virginia,2021-01-06,54,94678,1516,1481,39
West Virginia,2021-01-07,54,96002,1324,1518,37
West Virginia,2021-01-08,54,97898,1896,1554,36
West Virginia,2021-01-09,54,99778,1880,1570,16
West Virginia,2021-01-10,54,101212,1434,1582,12
West Virginia,2021-01-11,54,102282,1070,1594,12
West Virginia,2021-01-12,54,103203,921,1634,40
West Virginia,2021-01-13,54,104392,1189,1671,37
West Virginia,2021-01-14,54,105219,827,1702,31
West Virginia,2021-01-15,54,106649,1430,1733,31
West Virginia,2021-01-16,54,108124,1475,1761,28
West Virginia,2021-01-17,54,108821,697,1776,15
West Virginia,2021-01-18,54,109809,988,1784,8
West Virginia,2021-01-19,54,110820,1011,1815,31
West Virginia,2021-01-20,54,111677,857,1836,21
West Virginia,2021-01-21,54,112617,940,1849,13
West Virginia,2021-01-22,54,113615,998,1856,7
West Virginia,2021-01-23,54,114752,1137,1872,16
West Virginia,2021-01-24,54,115307,555,1895,23
West Virginia,2021-01-25,54,115839,532,1899,4
West Virginia,2021-01-26,54,116978,1139,1928,29
West Virginia,2021-01-27,54,117775,797,1953,25
West Virginia,2021-01-28,54,118562,787,1983,30
West Virginia,2021-01-29,54,119467,905,2006,23
West Virginia,2021-01-30,54,120340,873,2015,9
West Virginia,2021-01-31,54,121001,661,2024,9
West Virginia,2021-02-01,54,121425,424,2028,4
West Virginia,2021-02-02,54,121935,510,2031,3
West Virginia,2021-02-03,54,122470,535,2058,27
West Virginia,2021-02-04,54,123044,574,2080,22
West Virginia,2021-02-05,54,123641,597,2100,20
West Virginia,2021-02-06,54,124190,549,2119,19
West Virginia,2021-02-07,54,124708,518,2129,10
West Virginia,2021-02-08,54,125106,398,2131,2
West Virginia,2021-02-09,54,125522,416,2150,19
West Virginia,2021-02-10,54,125951,429,2175,25
West Virginia,2021-02-11,54,126420,469,2187,12
West Virginia,2021-02-12,54,126887,467,2200,13
West Virginia,2021-02-13,54,127282,395,2201,1
West Virginia,2021-02-14,54,127588,306,2210,9
West Virginia,2021-02-15,54,127889,301,2212,2
West Virginia,2021-02-16,54,128117,228,2216,4
West Virginia,2021-02-17,54,128405,288,2225,9
West Virginia,2021-02-18,54,128760,355,2236,11
West Virginia,2021-02-19,54,129055,295,2248,12
West Virginia,2021-02-20,54,129364,309,2254,6
West Virginia,2021-02-21,54,129616,252,2261,7
West Virginia,2021-02-22,54,129854,238,2263,2
West Virginia,2021-02-23,54,130139,285,2274,11
West Virginia,2021-02-24,54,130382,243,2285,11
West Virginia,2021-02-25,54,130813,431,2290,5
West Virginia,2021-02-26,54,131234,421,2291,1
West Virginia,2021-02-27,54,131580,346,2297,6
West Virginia,2021-02-28,54,131855,275,2300,3
West Virginia,2021-03-01,54,132048,193,2300,0
West Virginia,2021-03-02,54,132184,136,2301,1
West Virginia,2021-03-03,54,132416,232,2309,8
West Virginia,2021-03-04,54,132677,261,2309,0
West Virginia,2021-03-05,54,132964,287,2318,9
West Virginia,2021-03-06,54,133290,326,2323,5
West Virginia,2021-03-07,54,133445,155,2325,2
West Virginia,2021-03-08,54,133627,182,2325,0
West Virginia,2021-03-09,54,133856,229,2326,1
West Virginia,2021-03-10,54,134158,302,2330,4
West Virginia,2021-03-11,54,134496,338,2338,8
West Virginia,2021-03-12,54,134842,346,2511,173
West Virginia,2021-03-13,54,135149,307,2519,8
West Virginia,2021-03-14,54,135468,319,2530,11
West Virginia,2021-03-15,54,135678,210,2531,1
West Virginia,2021-03-16,54,136019,341,2546,15
West Virginia,2021-03-17,54,136334,315,2565,19
West Virginia,2021-03-18,54,136716,382,2570,5
West Virginia,2021-03-19,54,137092,376,2600,30
West Virginia,2021-03-20,54,137478,386,2600,0
West Virginia,2021-03-21,54,137826,348,2606,6
West Virginia,2021-03-22,54,138102,276,2612,6
West Virginia,2021-03-23,54,138429,327,2613,1
West Virginia,2021-03-24,54,138818,389,2619,6
West Virginia,2021-03-25,54,139251,433,2624,5
West Virginia,2021-03-26,54,139750,499,2628,4
West Virginia,2021-03-27,54,140316,566,2631,3
West Virginia,2021-03-28,54,140613,297,2634,3
West Virginia,2021-03-29,54,140991,378,2638,4
West Virginia,2021-03-30,54,141322,331,2640,2
West Virginia,2021-03-31,54,141738,416,2676,36
West Virginia,2021-04-01,54,142233,495,2683,7
West Virginia,2021-04-02,54,142653,420,2688,5
West Virginia,2021-04-03,54,143106,453,2693,5
West Virginia,2021-04-04,54,143456,350,2695,2
West Virginia,2021-04-05,54,143733,277,2696,1
West Virginia,2021-04-06,54,144010,277,2707,11
West Virginia,2021-04-07,54,144374,364,2722,15
West Virginia,2021-04-08,54,144820,446,2735,13
West Virginia,2021-04-09,54,145299,479,2737,2
West Virginia,2021-04-10,54,145754,455,2742,5
West Virginia,2021-04-11,54,146169,415,2745,3
West Virginia,2021-04-12,54,146462,293,2745,0
West Virginia,2021-04-13,54,146790,328,2747,2
West Virginia,2021-04-14,54,147203,413,2756,9
West Virginia,2021-04-15,54,147596,393,2772,16
West Virginia,2021-04-16,54,148071,475,2777,5
West Virginia,2021-04-17,54,148517,446,2780,3
West Virginia,2021-04-18,54,148887,370,2785,5
West Virginia,2021-04-19,54,149147,260,2785,0
West Virginia,2021-04-20,54,149462,315,2789,4
West Virginia,2021-04-21,54,149888,426,2800,11
West Virginia,2021-04-22,54,150288,400,2808,8
West Virginia,2021-04-23,54,150693,405,2813,5
West Virginia,2021-04-24,54,151068,375,2817,4
West Virginia,2021-04-25,54,151382,314,2821,4
West Virginia,2021-04-26,54,151671,289,2821,0
West Virginia,2021-04-27,54,151848,177,2662,0
West Virginia,2021-04-28,54,152301,453,2673,11
West Virginia,2021-04-29,54,152733,432,2674,1
West Virginia,2021-04-30,54,153128,395,2679,5
West Virginia,2021-05-01,54,153498,370,2679,0
West Virginia,2021-05-02,54,153918,420,2686,7
West Virginia,2021-05-03,54,154207,289,2686,0
West Virginia,2021-05-04,54,154551,344,2695,9
West Virginia,2021-05-05,54,154956,405,2707,12
West Virginia,2021-05-06,54,155341,385,2713,6
West Virginia,2021-05-07,54,155680,339,2719,6
West Virginia,2021-05-08,54,156001,321,2726,7
West Virginia,2021-05-09,54,156406,405,2726,0
West Virginia,2021-05-10,54,156617,211,2729,3
West Virginia,2021-05-11,54,156875,258,2734,5
West Virginia,2021-05-12,54,157215,340,2748,14
West Virginia,2021-05-13,54,157626,411,2751,3
West Virginia,2021-05-14,54,157923,297,2756,5
West Virginia,2021-05-15,54,158230,307,2757,1
West Virginia,2021-05-16,54,158468,238,2761,4
West Virginia,2021-05-17,54,158643,175,2762,1
West Virginia,2021-05-18,54,158888,245,2763,1
West Virginia,2021-05-19,54,159149,261,2767,4
West Virginia,2021-05-20,54,159450,301,2769,2
West Virginia,2021-05-21,54,159735,285,2772,3
West Virginia,2021-05-22,54,159735,0,2772,0
West Virginia,2021-05-23,54,159735,0,2772,0
West Virginia,2021-05-24,54,160354,619,2775,3
West Virginia,2021-05-25,54,160587,233,2782,7
West Virginia,2021-05-26,54,160777,190,2788,6
West Virginia,2021-05-27,54,161046,269,2792,4
West Virginia,2021-05-28,54,161287,241,2792,0
West Virginia,2021-05-29,54,161287,0,2792,0
West Virginia,2021-05-30,54,161287,0,2792,0
West Virginia,2021-05-31,54,161287,0,2792,0
West Virginia,2021-06-01,54,161858,571,2797,5
West Virginia,2021-06-02,54,161967,109,2800,3
West Virginia,2021-06-03,54,162111,144,2807,7
West Virginia,2021-06-04,54,162232,121,2813,6
West Virginia,2021-06-05,54,162232,0,2813,0
West Virginia,2021-06-06,54,162232,0,2813,0
West Virginia,2021-06-07,54,162540,308,2821,8
West Virginia,2021-06-08,54,162636,96,2822,1
West Virginia,2021-06-09,54,162726,90,2846,24
West Virginia,2021-06-10,54,162845,119,2848,2
West Virginia,2021-06-11,54,162939,94,2849,1
West Virginia,2021-06-12,54,162939,0,2849,0
West Virginia,2021-06-13,54,162939,0,2849,0
West Virginia,2021-06-14,54,163144,205,2853,4
West Virginia,2021-06-15,54,163221,77,2856,3
West Virginia,2021-06-16,54,163311,90,2861,5
West Virginia,2021-06-17,54,163382,71,2863,2
West Virginia,2021-06-18,54,163382,0,2863,0
West Virginia,2021-06-19,54,163382,0,2863,0
West Virginia,2021-06-20,54,163382,0,2863,0
West Virginia,2021-06-21,54,163382,0,2863,0
West Virginia,2021-06-22,54,163627,245,2870,7
West Virginia,2021-06-23,54,163689,62,2872,2
West Virginia,2021-06-24,54,163744,55,2876,4
West Virginia,2021-06-25,54,163804,60,2876,0
West Virginia,2021-06-26,54,163804,0,2876,0
West Virginia,2021-06-27,54,163804,0,2876,0
West Virginia,2021-06-28,54,163967,163,2878,2
West Virginia,2021-06-29,54,163992,25,2879,1
West Virginia,2021-06-30,54,164041,49,2891,12
West Virginia,2021-07-01,54,164097,56,2897,6
West Virginia,2021-07-02,54,164149,52,2899,2
West Virginia,2021-07-03,54,164149,0,2899,0
West Virginia,2021-07-04,54,164149,0,2899,0
West Virginia,2021-07-05,54,164149,0,2899,0
West Virginia,2021-07-06,54,164279,130,2901,2
West Virginia,2021-07-07,54,164346,67,2901,0
West Virginia,2021-07-08,54,164399,53,2904,3
West Virginia,2021-07-09,54,164465,66,2908,4
West Virginia,2021-07-10,54,164465,0,2908,0
West Virginia,2021-07-11,54,164465,0,2908,0
West Virginia,2021-07-12,54,164625,160,2910,2
West Virginia,2021-07-13,54,164685,60,2909,0
West Virginia,2021-07-14,54,164763,78,2916,7
West Virginia,2021-07-15,54,164843,80,2917,1
West Virginia,2021-07-16,54,164933,90,2919,2
West Virginia,2021-07-17,54,164933,0,2919,0
West Virginia,2021-07-18,54,164933,0,2919,0
West Virginia,2021-07-19,54,165177,244,2919,0
West Virginia,2021-07-20,54,165259,82,2919,0
West Virginia,2021-07-21,54,165398,139,2920,1
West Virginia,2021-07-22,54,165524,126,2934,14
West Virginia,2021-07-23,54,165702,178,2936,2
West Virginia,2021-07-24,54,165702,0,2936,0
West Virginia,2021-07-25,54,165702,0,2936,0
West Virginia,2021-07-26,54,166108,406,2936,0
West Virginia,2021-07-27,54,166297,189,2936,0
West Virginia,2021-07-28,54,166493,196,2939,3
West Virginia,2021-07-29,54,166748,255,2944,5
West Virginia,2021-07-30,54,167016,268,2946,2
Wisconsin,2020-02-05,55,1,1,0,0
Wisconsin,2020-02-06,55,1,0,0,0
Wisconsin,2020-02-07,55,1,0,0,0
Wisconsin,2020-02-08,55,1,0,0,0
Wisconsin,2020-02-09,55,1,0,0,0
Wisconsin,2020-02-10,55,1,0,0,0
Wisconsin,2020-02-11,55,1,0,0,0
Wisconsin,2020-02-12,55,1,0,0,0
Wisconsin,2020-02-13,55,1,0,0,0
Wisconsin,2020-02-14,55,1,0,0,0
Wisconsin,2020-02-15,55,1,0,0,0
Wisconsin,2020-02-16,55,1,0,0,0
Wisconsin,2020-02-17,55,1,0,0,0
Wisconsin,2020-02-18,55,1,0,0,0
Wisconsin,2020-02-19,55,1,0,0,0
Wisconsin,2020-02-20,55,1,0,0,0
Wisconsin,2020-02-21,55,1,0,0,0
Wisconsin,2020-02-22,55,1,0,0,0
Wisconsin,2020-02-23,55,1,0,0,0
Wisconsin,2020-02-24,55,1,0,0,0
Wisconsin,2020-02-25,55,1,0,0,0
Wisconsin,2020-02-26,55,1,0,0,0
Wisconsin,2020-02-27,55,1,0,0,0
Wisconsin,2020-02-28,55,1,0,0,0
Wisconsin,2020-02-29,55,1,0,0,0
Wisconsin,2020-03-01,55,1,0,0,0
Wisconsin,2020-03-02,55,1,0,0,0
Wisconsin,2020-03-03,55,1,0,0,0
Wisconsin,2020-03-04,55,1,0,0,0
Wisconsin,2020-03-05,55,1,0,0,0
Wisconsin,2020-03-06,55,1,0,0,0
Wisconsin,2020-03-07,55,1,0,0,0
